Title,Content,Press,Date
[열린마당] 보이스피싱 방법 진화… 의심하고 조심하자!,"최근 전화금융사기, 일명 보이스피싱 범죄가 급증하고 있다. 저금리 대출이나 대출금 상환을 목적으로 계좌이체를 요구하거나 수사기관을 사칭하여 금전을 요구하고, 심지어는 문자메시지로 자녀를 사칭하여 전자기기가 고장 났다며 부모들에게 연락해 수리비를 요구하는 피해 사례가 발생하고 있다.  나열한 수법 외에도 계속해서 범죄방식은 새로워지고 있으며 적은 금액부터 큰 금액까지 피해가 커지고 있다. 이러한 사기 범죄에 당한 피해자가 젊은 20대, 30대에서도 많이 나타나고 있다.  전보다 사회적으로 경각심이 높아졌고 경찰과 금융기관이 힘을 합쳐 홍보도 하고 있지만, 피해자는 계속 증가하고 있다. “나도 모르게 속아 넘어갔다”며 분통을 터뜨리는 보이스피싱 피해자들 모습을 보며 안타까움을 느낀다.  보이스피싱을 예방하는 데 중요한 것은 경찰, 검찰, 은행 등 그 어떤 정부 금융기관도 신분증이나 신용카드 사본 등 개인정보를 당사자에게 요구하지 않는다는 사실을 유념하고 또 유념하는 것이다. 만약 비슷한 내용의 전화가 걸려오면 의심부터 해야 하고, 돈을 송금했다면 신속히 금융감독원(1332), 경찰(112)로 신고를 하고 계좌 지급정지 신청을 하자.",세계일보,2023-01-19 23:35:03
가족들과 과거 얘기하다 '욱'…설 연휴 '가정폭력' 신고 급증,"평소보다 30% 이상 더 많이 발생…작년 설 하루평균 193건 접수경찰, 24일까지 '설 명절 종합치안활동' 기간으로 선포
사진=연합뉴스설 명절에 가정폭력 사건이 평소보다 30% 이상 더 많이 발생하는 것으로 나타났습니다. 경기남부경찰청에 따르면 작년 설 연휴 기간 하루평균 193건의 가정폭력 신고가 접수돼 평소 하루평균 141건에 비해 37%가 많은 것으로 집계됐습니다.앞서 2021년과 2020년에도 설 연휴에 가정폭력 신고 접수가 평소 대비 각각 37%, 32% 정도 많았습니다. 작년 2월 1일 설날을 맞아 성남시 집에서 술을 마신 한 남성이 가족들과 과거 갈등을 빚었던 얘기를 나누던 중 화를 참지 못하고 딸을 폭행하는 사건이 발생했으며, 같은 날 부천에서는 차례 준비에 관한 말다툼 중 외국인 여성이 남편을 할퀴는 등의 폭행을 해 경찰이 출동하는 일이 벌어졌습니다. 이처럼 설 연휴 기간 가정 내 사소한 다툼이 큰 싸움으로 번지는 등의 사례가 많아 경찰은 가정폭력 신고가 급증할 것으로 보고 철저하게 대비할 방침입니다. 이에 따라 각 경찰서를 통해 관내 가정폭력 우려 가정 4,000여 가구 및 학대 우려 아동 600여 명에 대한 현황을 공유하고, 해당 가정에서 신고가 접수될 경우 더욱 적극적으로 대응하기로 했습니다. 한편, 경찰은 설 연휴가 끝나는 24일까지 '설 명절 종합치안활동' 기간으로 선포하고 가정폭력과 스토킹 등 사회적 약자 대상 범죄와 전화 금융사기 등 민생 침해 범죄에 대해 신속‧엄정 대응할 방침입니다.",MBN,2023-01-21 09:50:15
“유학 간 딸 잡고 있다”…부친 협박해 3시간 동안 4000만원 뜯어낸 보이스피싱 일당,"딸 유학 보낸 피해자 A씨, 딸 번호로 걸려온 전화 받자 “어떤 남자가 내 방에 있어”라며 흐느끼는 여성 목소리 들어남성 협박범, 전화 끊지 못하게 유도...3시간 걸쳐 3970만원 뜯어내돈 모두 받자 “새해 복 많이 받아” 희롱하기도 
   피해자에게 현금을 받기 위해 다가오는 보이스피싱 조직 수거책. KBS 뉴스 영상 캡처       ‘유학 중인 딸을 인질로 삼고 있다’며 피해자에게 4000만원 상당을 뜯어낸 전화 금융 사기(보이스피싱) 협박범 일당의 행각이 공개됐다.      21일 MBC에 따르면, 16세인 딸을 캐나다로 유학보낸 A씨는 지난 13일 송파구에서 ‘강아지’로 저장된 딸의 번호로 걸려온 전화를 받고 충격을 받았다.     딸은 흐느끼면서 “아빠, 지금 어떤 남자가 내 방에 들어와 총을 들고 나를 위협하고 있어. 무서워”라고 호소했다.     이윽고 딸의 옆에있던 듯한 남성이 전화를 받아들었다. 그는 A씨에게 “돈이 목적이다”라며 전화를 끊지 않은 상태에서 현금을 찾으라고 요구했다.      이에 A씨는 편의점에 들려 차량용 충전기를 구입했고, 협박범이 현금 수거책과의 접선 장소로 지정한 몽촌토성역 인근 현금 인출기에서 800만원을 인출했다.     협박범은 “몽촌토성역 2번출구 앞에서 기다리면 내가 보낸 애가 도착했거든? 기침 소리를 낼 거다”라며 “그 애들한테 800만원을 건네라”고 요구했다. 협박범 일당이 몽촌토성역 인근에서 A씨에게 빼앗은 돈은 1350만원이었다.     A씨가 “딸과 통화하게 해달라”고 요청하자 협박범은 “아직 끝나지 않았잖아”라며 거부했다.      범인의 말대로 A씨의 피해는 여기서 그치지 않았다. 협박범은 이번에는 고가의 금을 구입할 것을 요구했다.     “XX 백화점 11층에 XX금거래소가 있다”며 “거기서 신용카드로 최대 한도만큼 골드바 사줘”라고 지시했다.     간절한 A씨가 “딸을 안정시키게 통화 좀 하면 안되겠냐”고 하자, 범인은 “바꿔주겠다. 야 이리 와 봐”라며 한 여성과 통화를 시켰다.     여성이 흐느끼는 목소리로 “아빠”라고 말하자 A씨는 “걱정 마라. 아빠가 처리하고 있으니 무서워하지 말라”고 안심시키려 했다. 여성은 “무서워, 무서워”라고 조아렸다.     
   A씨와의 전화 통화에서 흐느끼는 듯 연기하는 여성 공범. KBS 뉴스 영상 캡처       A씨는 전화가 여전히 끊어지지 않게 하기 위해 갓길에 차를 세우고 휴대폰을 충전시킨 채 백화점에서 920만원 상당의 금을 구입했다.      자신의 요구대로 A씨가 움직이자, 협박범은 더 대담하게 요구했다. 그는 “집에 가서 부인의 카드나 다른 카드를 챙겨서 나머지 현금도 찾아라. 할 수 있는 데까지, 오케이?”라며 줄기차게 갈취를 시도했다.     A씨가 잠시 망설이자, 범인은 “지금 애가 몇 살이야. 이제 열여섯? 성인 안됐죠, 아직?”이라며 그의 딸을 성폭행할 수 있다는 암시까지 했다.     결국 A씨는 계좌에 보유중이던 1000만원과 지인에게 빌린 700만원을 각각 강남역과 삼성역에서 협박범이 지정한 흰색 잠바 차림의 수거책에게 전달했다.      A씨는 이날 3시간에 걸쳐 5곳에서 3970만원을 빼앗겼다.     돈을 갈취한 협박범은 “오늘 수고했어요. 새해 복 많이 받아. 돈 잘 쓸게”라며 “건강하고 안전한 것에 감사하고 잘 사세요”라며 마지막 순간까지 A씨를 희롱했다.      그제서야 전화를 끊은 A씨는 서울 강남경찰서에 강도 사건을 당했다며 신고했다. 하지만 경찰서에서 A씨는 실제로는 아무 문제없이 지내는 딸과 통화하게 됐고, 보이스피싱임을 뒤늦게 알게돼 울분을 터뜨렸다.     A씨는 KBS와의 인터뷰에서 “(경찰이) 보이스피싱이라고 얘기하는데도 믿기지 않았다. 그런데 나중에 딸과 통화가 되고나서야 알았다”면서 “우휴증이 너무 크다. 후회감과 분노가 너무 심하다”고 억울한 심경을 토로했다.     경찰은 현재 A씨 딸이 이용했던 유학원의 인적 정보가 해킹당했을 가능성에 무게를 두고 수사를 진행중이다.",세계일보,2023-01-21 13:48:03
[설 연휴] “모르는 주소 누르지 마세요”⋯부모님께 알려드리면 좋은 디지털 보안 상식,"악성 앱 설치 주의출처 모르는 인터넷주소 누르면 안돼긴박한 요청도 꼭 전화통화로 확인내려받기는 공식사이트 통해서만사이버 범죄 ☎118 신고
이미지투데이 스마트폰 사용에 익숙하지 않은 노년층은 디지털 범죄에 취약한 계층이다. 특히 명절엔 가족을 기다리는 부모님의 마음을 이용한 스미싱(문자금융사기) 등이 기승을 부릴 수 있어 더욱 주의가 요구된다. 디지털 범죄 피해 예방을 위해 부모님께 알려드리면 좋은 보안 상식을 살펴본다.1. 문자·메신저로 전달받은 앱 설치파일은 실행하지 마세요.앱은 반드시 공식 앱스토어 등 정식 경로를 통해서만 내려받고 설치해야 한다. 최근 저금리 대출, 정부지원금 안내 등 생활밀착형 주제로 문자메시지를 보내면서 앱 설치를 유도하는 사례가 발생하고 있다. 문자메시지에 전화번호나 메신저 아이디를 기재해 연락을 유도하고, 필요한 앱이라며 문자로 악성코드가 담긴 앱 설치파일(확장자 apk)을 전달하는 등의 방식이다.이런 앱을 설치하게 되면 스마트폰 내 정보가 유출돼 피해를 볼 수 있다. 또 경찰·금융기관으로의 통화 연결을 가로채는 등의 보이스피싱(전화금융사기) 범죄로도 연결된다. 부모님께 정상적인 업체·서비스에서는 문자·메신저 등으로 앱을 설치하라는 요구는 절대 하지 않는다는 점을 알려드려야 한다. 2. 출처가 불명확한 인터넷주소를 누르지 마세요.문자메시지 내 신뢰할 수 없는 인터넷주소나 전화번호 등은 클릭하지 않도록 한다. 최근에는 택배 업체·기사 사칭 등을 비롯해, 모바일상품권·승차권·공연예매권 증정, 교통범칙금 부과, 명절 인사, 지인 사칭 등 다양한 내용으로 문자메시지를 보내 인터넷주소 클릭을 유도한다. 출처가 불분명한 인터넷주소 링크(URL)를 클릭하면 1번 내용과 마찬가지로 악성 앱이 설치돼 피해를 볼 수 있으니 조심해야 한다.3. 가족으로부터 긴박한 문자가 와도 전화로 연락해 확인하세요.“엄마, 딸인데, 핸드폰 액정이 깨져서 대리점에서 임시 폰 받았어. 전화통화 안되니까 카톡 친구 추가해줘”위 문자메시지 내용은 실제 사기에 이용된 사례다. 이처럼 가족으로 속여 말하는 동시에 긴급한 내용의 연락을 취해 개인정보를 탈취하거나 보이스피싱 등 범죄를 진행하는 경우가 많다. 특히 자녀의 연락 등을 기다리는 명절에는 이런 유형의 피해가 성행할 수 있어 주의가 요구된다. 이럴 때는 반드시 메시지를 보낸 당사자에게 직접 전화해 사실관계를 확인해야 한다고 부모님께 알려드리도록 한다.
이미지투데이 4. 노래·영화 등은 공식사이트에서만 내려받으세요.콘텐츠 파일은 반드시 공인된 경로를 통해서만 내려받아야 한다. 최근 디지털 기기를 통해 노래를 듣거나 영화를 보는 장·노년층이 많아지면서 이를 노린 사이버 범죄도 늘고 있다. 가령 ‘트로트 메들리.mp3’와 같이 인기 가수·노래 등을 이용해 악성코드가 담긴 파일인 랜섬웨어를 유포하는 방식이다. 또 유튜브에 각종 파일 다운로드 방법을 안내하는 영상을 올린 후, 상세 설명란에 랜섬웨어를 내려받는 페이지로 연결하는 인터넷주소를 적어놓는 사례도 발견되고 있다.이같은 범죄는 스마트폰은 물론 PC에서도 동일하게 적용될 수 있으므로 주의해야 한다. 아울러 보안 유지를 위한 백신을 최신 버전으로 업데이트하고 실시간 감시 기능을 실행해 악성코드 감염에 대비하는 것이 좋다.5. 사이버 범죄가 의심되면 ☎118로 전화해 상담받으세요.한국인터넷진흥원은 24시간 상담센터를 운영하며 무료로 사이버 범죄 피해 접수 및 상담을 받는다. 스미싱 의심 문자를 받았거나 해킹 또는 악성 앱 감염 등 사이버 보안 관련 피해가 의심되면 바로 국번 없이 ☎118(한국인터넷진흥원)로 신고해 상담받도록 한다.이현진 기자",농민신문,2023-01-22 02:02:01
"판돈 잃고 도박사이트 계좌 정지시키려 공문 위조 30대, 2심도 실형","[광주=뉴시스] 신대희 기자 = 인터넷 불법 도박으로 돈을 잃자 경찰서장 명의의 공문서를 위조·행사해 도박사이트 운영자 은행계좌를 정지시키려 한 30대가 항소심에서도 실형을 선고받았다.광주지법 제4형사부(항소부·재판장 심재현 부장판사)는 공문서위조, 위조공문서행사, 전기통신금융사기피해금 환급에 관한 특별법 위반 혐의로 기소돼 1심에서 징역 6개월을 선고받은 A(31)씨에 대한 항소심에서 A씨의 항소를 기각했다고 22일 밝혔다. 재판부는 ""원심의 형을 변경할 새로운 사정이 없다""며 A씨의 양형 부당 주장을 받아들이지 않았다. A씨는 지난 2021년 4월 14일 제주의 한 피시방에서 전화금융사기범행(보이스피싱)으로 720만 원의 피해를 봤다는 내용의 경찰서장 명의 사건사고 사실확인원을 위조한 혐의로 기소됐다.A씨는 다음 날 제주 한 은행에 위조한 사건사고 사실확인원과 전기통신금융사기 피해구제신청서·계좌거래내역서 등을 제출, 거짓으로 사기 피해 구제를 신청한 혐의로도 재판에 넘겨졌다.A씨는 불법 도박사이트에서 돈을 잃자 보이스피싱 피해를 봤다고 허위 신고해 도박사이트 계좌의 거래를 정지시키려고 했다.A씨는 도박사이트 운영자를 대출 사기범으로 속여 계좌를 정지시킨 뒤 합의금을 받아내려 했으나 실제 이뤄지지 않은 것으로 조사됐다.1심은 ""A씨의 범행 동기와 경위, A씨가 누범기간 재범한 점, 실제 지급 정지 등의 피해가 발생하지는 않은 점 등을 두루 고려해 형을 정했다""고 판시했다．",뉴시스,2023-01-22 05:01:00
"""아빠, 폰 망가졌어""…설 연휴 스미싱 예방법은","경기침체로 40~50대 타깃 사기 늘어나현금 요구하는 전화·대출 문자 등 '주의'
전화금융사기 예방 10계명./일러스트=김용민 기자 kym5380@""아빠, 폰 망가졌어. 보험금 타게 인터넷 주소(URL) 보낼게. 눌러서 앱 깔아줘.""이같은 문자가 왔다면 100% 전화금융사기다. 전화를 빌리게 해서라도 직접 목소리를 확인해야 한다고 전문가들은 당부하고 있다.SK텔레콤은 설 연휴 기간 보이스피싱과 스팸·스미싱 사기 피해가 늘어날 것으로 우려된다며 각별한 주의를 당부했다.SK텔레콤 관계자는 ""특히 최근 경기 침체와 고금리로 인해 대출이 필요한 가장 등 40~50대를 타깃으로 한 대출사기 피해사례, 검찰·금감원 등 정부 기관을 사칭한 피해 사례가 증가하고 있다""고 설명했다.스팸 차단 애플리케이션(앱) '후후'를 제공하는 KT 계열 브이피에 따르면 작년 3분기 기준 가장 많이 신고된 스팸 유형은 주식·투자 관련된 것만 340만건이 넘어 전체의 46%를 차지했다. 대출 권유 스팸 신고도 130만건이 넘었다.브이피 측은 ""고유가, 고금리 등 영향으로 경기침체가 장기화되면서 불안한 개인의 투자심리를 이용하는 것""이라며 ""한국은행이 기준금리를 대폭 인상해 개인 대출수요가 급격하게 감소한 분위기가 반영된 것""이라고 강조했다.경찰청도 이러한 보이스피싱, 스팸·스미싱 피해를 예방하기 위한 '10계명'을 만들어 사기 피해를 차단하기 위한 대응법을 공유하고 있다.현금을 요구하는 전화, 대출 문자, 신분증 및 신용카드 사진 파일을 요구하는 경우 등을 주의하라는 내용이 골자다.또 상품권 핀 번호 요구, 현금 수거 아르바이트 권유, 유심을 주면 대가를 제공한다는 안내, 개인번호로 전화하는 공무원·금융사 직원 사칭 전화도 각별히 유의해야 한다.업계 관계자는 ""통신사, 금융사, 정부기관 등이 보내는 스팸, 스미싱, 보이스피싱 주의 안내 문자를 읽고 숙지하는 습관이 중요하다""며 ""스마트폰에 스미싱 문자 탐지 백신을 설치하는 것도 피해를 예방하는 방법""이라고 말했다.이와 관련해 방송통신위원회는 한국인터넷진흥원(KISA)과 함께 스팸신고할 때 이용자 불편을 해소하기 위해 '불법스팸 간편신고 앱' 서비스를 제공하고 있다.삼성전자 등 구글 안드로이드 기반 휴대전화 사용자는 앱 내 문자·통화 목록에서 신고대상을 선택, 1회에 총 5건까지 한 번에 신고할 수 있다. 애플 아이폰 등 외산폰의 경우 스팸문자 화면을 캡처한 이미지를 제출하는 방식으로 신고하면 된다.SK텔레콤도 2021년 3월부터 서울경찰청과 협력해 보이스피싱 의심 번호의 통화를 발신 차단하고 있다. 인공지능(AI) 기반의 스팸·스미싱 메시지 필터링 시스템도 갖췄다. 'T전화' 앱, T스팸필터링 앱을 이용하면 스팸 전화·문자로 인한 문제를 예방하고 차단도 가능하다.한상혁 방통위원장은 ""설 명절을 앞두고 새해 인사와 선물 형태로 불법 스팸을 전송하는 등 수법이 갈수록 교묘해지고 있다""며 ""스팸 문자가 보이스피싱을 위한 유인 수단으로도 이용되고 있는 만큼 신속한 신고와 차단이 필요하다""고 말했다.",비즈니스워치,2023-01-22 06:31:01
"대법 “보이스피싱 이용된 카드주인, 교부방법 특정 안되면 처벌못해”","불상의 범행 일시·장소·상대방 공소사실피고인 방어권 행사하는 데 지장 초래해
‘전화금융사기 주의 안내문’ - 27일 서울 시내 한 건물에 설치된 은행의 현금인출기(ATM)에 붙여진 ‘전화금융사기 주의 안내문’. 2022.12.27 뉴스1전화금융사기 조직범죄에 이용된 체크카드 주인이라도 카드를 건넨 일시와 장소, 방법, 상대방이 특정되지 않았다면 처벌할 수 없다는 대법원 판단이 나왔다.대법원 2부(주심 민유숙 대법관)는 22일 전자금융거래법 위반 혐의로 재판에 넘겨진 A씨의 상고심에서 징역 8개월, 집행유예 2년, 사회봉사 200시간을 선고한 원심을 깨고 사건을 의정부지법으로 돌려보냈다고 밝혔다.A씨는 2018년 11월 4일부터 15일 사이 불상의 장소에서 자신 명의의 계좌에 연결된 체크카드 1장 및 비밀번호를 불상의 자에게 알 수 없는 방법으로 건네줘 접근 매체를 양도했다는 혐의로 기소됐다.A씨는 재판에서 체크카드와 비밀번호를 적어 둔 종이를 분실한 것일 뿐, 양도한 바 없다고 항변했다.1심은 A씨의 유죄를 인정했다. 1심 재판부는 “A씨는 공소사실을 뒷받침하는 객관적인 정황이 충분한 상황에서도 체크카드를 분실한 것일 뿐이라며 이해하기 어려운 변명을 하면서 자신의 범행을 극구 부인하고 있는바, 자기 잘못을 뉘우치지 않는 것으로 보인다”라고 판단했다.2심도 A씨의 항소를 기각했다. 범죄의 일시, 장소, 방법을 명시해 공소사실을 특정하도록 한 취지는 법원에 대해 심판의 대상을 한정하고 피고인에게 방어의 범위를 특정해 그 방어권 행사를 쉽게 해 주기 위한 데에 있는 것이므로 공소사실은 구성요건 해당 사실을 다른 사실과 구별할 수 있을 정도로 기재하면 족하다는 이유에서다.2심 재판부는 “전화금융사기 조직에 의한 범행의 경우 각각의 역할을 하는 공범 사이에도 서로 인적 사항을 알지 못하는 점조직 형태로 범행이 은밀하게 이뤄져 범행 일시, 장소, 양도 상대방 등을 특정하기 어려운 것이 보통”이라며 “A씨에 대한 공소사실은 약 열흘 이내로 특정되어 있고 양도 대상물인 접근 매체가 체크카드와 비밀번호로 명시되어 있어, 공소사실이 특정되지 아니하였다고 볼 수 없다”라고 봤다.
합수단, 국제 전화금융사기 조직 검거…111명 입건·24명 구속 - 17일 오전 서울동부지검에 전화금융사기 범죄 합동수사단이 전화금융사기 조직이 범죄에 사용한 대포통장과 카드, 스마트폰 등을 공개하고 있다. 2023.1.17 뉴스1그러나 대법원은 “범행 일시가 12일에 걸쳐 있고, 범행 장소가 불상으로 기재돼 있을뿐더러 접근 매체의 교부 상대방과 교부 방법이 불상으로 기재돼 있는 등 형사소송법 254조 4항이 규정한 요소의 상당 부분이 사실상 특정되지 않는 내용으로 구성, 표시돼 있다”라며 원심 판단을 뒤집었다.대법원은 “전자금융거래법은 획일적으로 ‘접근 매체의 교부’를 처벌 대상으로 규정하는 것이 아니라 교부의 태양 등에 따라 접근 매체의 ‘양도’, ‘대여’, ‘전달’, ‘질권 설정’을 구분하는 등 세분화하고 있고, 접근 매체의 ‘양도’, ‘대여’, ‘전달’의 의미와 요건 등은 구별되는 것이어서 그 판단기준이 다르다고 해석된다”라며 “범행 방법에서도 가능한 한 위 각 구성요건을 구별할 수 있는 사정이 적시되어야 한다”라고 판시했다.그러면서 “공소사실에 기재된 A씨의 행위는 ‘체크카드와 비밀번호를 성명불상자에게 건네주었다’라는 것”이라며 “대여·전달 등과 구별되는 양도를 구성하는 고유한 사실이 적시되지 않아 A씨가 자신의 의사로 체크카드 등을 건네준 것이 아니라고 주장하면서 공소사실을 부인하는 사건에서 피고인에게 방어의 범위를 특정하기 어렵게 함으로써 방어권을 행사하는 데 지장을 초래할 수 있다”라고 봤다.",서울신문,2023-01-22 09:27:01
범죄는 잰걸음 대책은 게걸음...다시 고개드는 '중고 거래 사기',"경찰 집중수사에 주춤…중고거래 사기 다시 고개""네이버 안전결제 거래 하자"" 범죄 수법도 동일범죄 사용 계좌 공개하자 사기꾼 은행 갈아타기은행·중고거래 사이트 '강 건너 불구경'[앵커]YTN은 지난해 기승을 부리는 조직적 '중고거래 사기'에 대해 집중 보도했습니다.범죄 수법과 사용 계좌 등을 모두 공개했는데요.수사 당국이 범인 꼬리조차 잡지 못한 사이, 범죄는 다시 고개를 들고 있습니다.홍성욱 기자입니다.[기자]""추가 피해를 막기 위해 사기 범죄에 사용된 계좌와 아이디, 그리고 이들의 수법을 공개했는데요.""보도 후 경찰이 집중 수사 의지를 밝혔습니다.중고거래 사기가 잠잠해지는 듯했지만, 잠시뿐이었습니다.네이버 중고거래 카페에 버젓이 다시 올라온 사기 판매 글.취재팀이 구매 의사를 밝혔습니다.사는 곳을 물어본 뒤 최대한 먼 곳에 있다고 답하고, 네이버 안전거래를 하자며 링크를 보내는 것까지 수법이 똑같습니다.사기꾼이 네이버 안전거래를 하자며 보낸 결제 페이지입니다.네이버 안전결제 창과 매우 유사하지만, 실제로 아무 아이디와 비밀번호로 로그인해도 들어가지는 가짜 결재 창입니다.여전히 활개 치는 중고거래 사기, 이른바 사이트 피싱 범죄.YTN이 범죄 사용 계좌를 공개하자, 사기꾼들은 다른 은행 계좌로 갈아탔습니다.새로 확인된 범죄 계좌만 예순 개가 넘습니다.피해액이 누적되고 있지만 여전히 사기꾼 꼬리조차 잡지 못하는 상황.[경찰 관계자 : 사건이 얼마나 걸릴지 알 수가 없어요. 의미 있는 단서가 언제쯤 나온다고 볼 수가 없어서 이게 이것저것 다 뒤져봐야 하는 그런 상황이거든요.]범죄는 대규모 조직적인데, 대책은 더디기만 합니다.전화금융사기, 보이스피싱이 아니라며 은행은 사기 계좌를 넋 놓고 놔두고 있고,네이버나 번개 장터, 당근 마켓 등 중고 거래 사이트도 이들을 걸러내지 않고 있습니다.[중고거래 사기 사이트 피싱 피해자 : 다음 피해자라도 안 나오게 뭔가 조치가 필요한데 아무도 조치를 해주는 사람은 없으니까 그냥 피해자는 피해 그대로 방치될 수밖에 없는 상황이라서 그런 게 개선이 됐으면 좋겠는데.]애가 타는 피해자들, 여기저기 신고해도 아무도 관심을 두지 않으니 스스로 단톡방을 만들었습니다.범죄에 사용된 계좌와 사기꾼 아이디는 물론, 범행 수법 등을 취합해 공유하고 있습니다.[중고거래 사기 피해자 모임 운영자 : 보통 금, 토, 일 주말 동안, 주말 (포함해) 사흘 동안 네이버가 쉬는 날 (사기) 신고를 해도 (판매자) 정지가 안 되기 때문에 금, 토, 일 이렇게 사기 글을 많이 올리고 있어요.]최근 석 달간 사이트 피싱, 중고 거래 사기 범죄로 인한 피해는 취재팀이 확인한 것만 600여 명에 십억 원 이상.물론 확인되지 않은 범죄는 훨씬 많습니다.범죄 피해자 모두 조금이라도 돈을 아껴보기 위해 중고 거래를 선택한 서민들이었습니다.YTN 홍성욱입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr",YTN,2023-01-23 07:02:33
중국서 전화 유인책 활동한 40대…범죄단체가입 혐의로 법정구속,"1심, 징역 8개월 실형·법정구속…""보이스피싱 범행 중추적 역할""
금융사기(PG)[제작 이태호, 조혜인, 최자윤] 사진합성, 일러스트    (원주=연합뉴스) 이재현 기자 = 중국의 보이스피싱 조직에 가담해 '전화 유인책'으로 수년간 활동한 40대가 범죄단체 가입·활동 혐의로 징역형을 선고받고 법정 구속됐다.    춘천지법 원주지원 형사2단독 이지수 판사는 범죄단체가입과 범죄단체활동 혐의로 기소된 A(41)씨에게 징역 8개월을 선고했다고 23일 밝혔다.    실형을 선고받은 A씨는 법정 구속됐다.    A씨는 2018년 1월 중국 산둥성 옌타이시에 사무실 등을 둔 범죄단체인 B 보이스피싱 조직에 가입한 뒤 전화 유인책으로 활동한 혐의로 재판에 넘겨졌다.    A씨는 이때부터 불특정 다수인에게 전화로 '기존 대출금을 상환하면 저금리로 대출이 가능하다'고 속여 현금 수거책에게 현금을 건네도록 하는 방법으로 B 조직의 전화금융사기 범행에 가담한 사실이 공소장에 담겼다.
춘천지법 원주지원[촬영 이재현]    B 조직의 조직원들은 은행 업무 시간과 동일하게 오전 9시부터 오후 6시까지 근무하고 사기 성공 금액의 일부를 수당으로 받으며, '20시 이후 외출 금지' 등의 내부 규율에 따라 통제받고 있었던 사실이 A씨의 공소장을 통해 드러났다.    또 상급 조직원들은 하급자들에게 범행을 지시하고 실적이 부진하면 질책하는 등 수직적 위계질서에 따라 범죄단체 활동을 한 것으로 확인됐다.    이 판사는 ""피고인이 활동한 전화 유인책은 피해자를 직접 속여 현금 수거책에게 돈을 건네도록 하는 등 보이스피싱 범행의 중추적 역할을 담당하고 있어 범행 가담 정도가 크고 죄책이 무겁다""고 판시했다.    jlee@yna.co.kr",연합뉴스,2023-01-23 07:45:01
중국 보이스피싱 조직서 '전화 유인책' 활동 40대 징역 8개월 실형,"중국의 보이스피싱 조직에 가담해 '전화 유인책'으로 수년간 활동한 40대 남성에게 법원이 실형을 선고했다.23일 법조계에 따르면 춘천지법 원주지원 형사2단독 이지수 판사는 범죄단체가입과 범죄단체활동 혐의로 기소된 A(41)씨에게 징역 8개월을 선고했다.A씨는 2018년 1월 중국 산둥성 옌타이시에 사무실 등을 둔 범죄단체인 B 보이스피싱 조직에 가입한 뒤 전화 유인책으로 활동한 혐의로 재판에 넘겨졌다.A씨는 불특정 다수에게 전화를 걸어 '기존 대출금을 상환하면 저금리로 대출이 가능하다'고 속이고 국내 현금 수거책에게 현금을 건네도록 하는 등의 수법으로 B 조직의 전화금융사기 범행에 가담한 것으로 드러났다.재판부는 ""피고인이 활동한 전화 유인책은 피해자를 직접 속이는 등 보이스피싱 범행의 중추적 역할을 담당하고 있어 범행 가담 정도가 크고 죄책이 무겁다""고 판시했다.",강원도민일보,2023-01-23 10:58:01
